songID,songname,singer,xiami_songname,xiami_singer,xiami_songID,songName,songType,singerID,singer.1,leftChannel,rightChannel,volume,firstLetter,languageCode,hot,clickTime,firstLetterLength,songScore,languageIntl,videoType,addDate,clickNum,label
7014299,我恨我是女人,赵学而,我恨我是女人,赵学而,166518,我恨我是女人,经典老歌,114912,"赵学而,港台女歌星",2,1,7,WHWSNR,0,6.0,6,6.0,1,粤语,MV,2016-10-13,6,90S 粵語 粵語 趙學而 欧美 女声 粤语
7018076,无聊的游戏,韩宝仪,无聊的游戏,韩宝仪,109214,无聊的游戏,经典老歌,103971,"韩宝仪,港台女歌星",1,2,6,WLDYX,0,14.0,14,5.0,1,国语,演唱会,2016-10-13,14,WOMAN
7020294,单身潜逃,戴佩妮,单身潜逃,戴佩妮,378409,单身潜逃,经典老歌,102524,"戴佩妮,港台女歌星",1,2,6,DSQT,0,14.0,14,4.0,1,国语,演唱会,2016-10-13,14,女声 伤感 中文 华语 penny 戴佩
7020344,在你身边,张学友,在你身边,张学友,377481,在你身边,经典老歌,114593,"张学友,港台男歌星",1,2,6,ZNSB,0,6.0,6,4.0,1,国语,演唱会,2016-10-13,6,温暖 好听 轻快 深情
7023852,算命,蔡秋凤,算命,蔡秋凤,86691,算命,民歌传唱,101343,"蔡秋凤,港台女歌星",1,2,6,SM,0,3.0,3,2.0,1,闽南语,演唱会,2016-10-13,3,蔡秋鳳 古風 好听
7026569,好心情,李玟,好心情,李玟,122553,好心情,经典老歌,106217,"李玟,港台女歌星",1,2,6,HXQ,0,18.0,18,3.0,1,国语,演唱会,2016-10-13,18,经典 流行 华语  中文歌 好听
7037645,Lemon Tree(国&粤),苏慧伦,Lemon Tree,苏慧伦,142309,Lemon Tree(国&粤),经典老歌,109858,"苏慧伦,港台女歌星",1,2,6,LT,0,6.0,6,2.0,1,国语,演唱会,2016-10-13,6,清新 经典 好听 女声 华语 好听
7039253,情人的眼泪,蔡琴,情人的眼泪,蔡琴,1774575835,情人的眼泪,经典老歌,101342,"蔡琴,港台女歌星",1,2,6,QRDYL,0,14.0,14,5.0,1,国语,演唱会,2016-10-13,14,好听 跳舞 经典  16-18岁的歌
7041637,Home,Michael Buble,Home (Michael Buble cover),Eoghan Quigg,3622021,Home,异国风情,302005,"Michael Buble,欧美歌星",1,2,6,HOME,0,10.0,10,4.0,1,英语,演唱会,2016-10-13,10,QUIGG Brit-pop 温暖的力量    cover   温暖的力量
7046791,面子问题,郑智化,面子问题,郑智化,389149,面子问题,经典老歌,115129,"郑智化,港台男歌星",1,2,7,MZWT,0,16.0,16,4.0,1,国语,演唱会,2016-10-13,16,男声 台湾 民谣 you Give 能听
7050018,我的依赖,蔡依林,我的依赖 ,蔡依林,3593046,我的依赖,寂寞空灵,101369,"蔡依林,港台女歌星",1,2,6,WDYL,0,10.0,10,4.0,1,国语,演唱会,2016-10-13,10,"好听 华语 ""温暖""  林俊杰 舒缓"
7050029,哈达,春雷,哈达,春雷,1769986719,哈达,网络歌曲,102356,"春雷,大陆男歌星",1,2,7,HD,0,7.0,7,2.0,1,国语,演唱会,2016-10-13,7,
7116482,未曾好过,郑源,未曾好过,郑源,79160,未曾好过,经典老歌,115121,"郑源,大陆男歌星",1,2,6,WCHG,0,8.0,8,4.0,1,粤语,演唱会,2016-10-13,8,
7118933,跟着感觉走,苏芮,跟着感觉走,苏芮,382278,跟着感觉走,经典老歌,109882,"苏芮,港台女歌星",1,2,7,GZGJZ,0,24.0,24,5.0,1,国语,演唱会,2016-10-13,24,经典 老歌 女声 经典老歌 流行 台湾
7123941,如果下辈子我还记得你,阿生,下辈子如果我还记得你,马郁,134074,如果下辈子我还记得你,经典老歌,100852,"阿生,大陆男歌星",1,2,6,RGXBZWHJDN,0,10.0,10,10.0,1,国语,演唱会,2016-10-13,10,马郁 华语 经典 女声 好听 好听 中国
7126351,一个人走,光良 卫兰,,,0,一个人走,"经典老歌,男女对唱",103734;111349,"光良,港台男歌星,卫兰,港台女歌星",1,2,7,YGRZ,0,9.0,9,4.0,1,国语,演唱会,2016-10-13,9,
7131847,那一场风花雪月的事(国&粤),周治平,那一场风花雪月的事,周治平,82068,那一场风花雪月的事(国&粤),经典老歌,115428,"周治平,港台男歌星",2,1,7,NYCFHXYDS,0,12.0,12,9.0,1,国语,MV,2016-10-13,12,经典 怀旧 深情 国语 台湾 好听
7300406,会有那么一天,林俊杰,会有那么一天,林俊杰,379326,会有那么一天,经典老歌,106927,"林俊杰,港台男歌星",2,1,6,HYNMYT,0,13.0,13,6.0,1,国语,MV,2016-10-13,13,安静 温暖 舒缓 jj 過去 慢歌
7300580,偏爱你,郑伊健,偏爱你,郑伊健,78981,偏爱你,经典老歌,115100,"郑伊健,港台男歌星",1,2,6,PAN,0,9.0,9,3.0,1,国语,演唱会,2016-10-13,9,國語 欧美 怀旧 经典 喜欢 爱情  华语
7302319,恒星的恒心,五月天,恒星的恒心,五月天,373982,恒星的恒心,甜蜜幸福,111739,"五月天,中国组合",1,2,7,HXDHX,0,8.0,8,5.0,1,国语,演唱会,2016-10-13,8,经典  mayday C-pop 华语
7306104,理智与感情,杨丞琳 陈柏宇,理智与感情,陈柏宇,1770291407,理智与感情,"经典老歌,男女对唱",112985;101649,"杨丞琳,港台女歌星,陈柏宇,港台男歌星",2,1,6,LZYGQ,0,5.0,5,5.0,1,粤语,MV,2016-10-13,5,粤语 好听
7306945,燕衔泥,眉佳,燕衔泥,眉佳,1771591576,燕衔泥,经典老歌,108264,"眉佳,大陆女歌星",1,2,7,YXN,0,5.0,5,3.0,1,国语,演唱会,2016-10-13,5,
7350578,我完全没有任何理由理你,王力宏,我完全没有任何理由理你,王力宏,3478388,我完全没有任何理由理你,经典老歌,110863,"王力宏,港台男歌星",2,1,7,WWQMYRHLYLN,0,8.0,8,11.0,1,国语,MV,2016-10-13,8,节奏 力宏 华语  好听 2
7401605,朝思暮想,张靓颖,朝思暮想,张靓颖,1769358326,朝思暮想,经典老歌,114327,"张靓颖,大陆女歌星",1,2,6,ZSMX,0,10.0,10,4.0,1,国语,演唱会,2016-10-13,10,中国风 好听 深情  经典 音乐
7405325,变心的玫瑰,崎君,变心的玫瑰,崎君,1795300907,变心的玫瑰,经典老歌,108970,"崎君,大陆男歌星",1,2,7,BXDMG,0,5.0,5,5.0,1,国语,演唱会,2016-10-13,5,
7405874,我不是陈冠希,老猫,罗文Medley：亲情╱几许风雨╱天生不倒╱狮子山下╱前程锦绣╱在我生命里╱波斯猫╱激光中╱坏情人╱留给这世上我最爱的人,华语群星,1796799549,我不是陈冠希,经典老歌,105782,"老猫,大陆男歌星",1,2,7,WBSCGX,0,6.0,6,6.0,1,国语,演唱会,2016-10-13,6,
7407088,藕断丝连2010,大哲,藕断丝连,大哲,1769972389,藕断丝连2010,经典老歌,102489,"大哲,大陆男歌星",1,2,7,ODSLELYL,0,16.0,16,8.0,1,国语,演唱会,2016-10-13,16,
7408068,可可西里,凤凰传奇,可可西里,凤凰传奇,180189,可可西里,经典老歌,103264,"凤凰传奇,中国组合",1,2,6,KKXL,0,8.0,8,4.0,1,国语,演唱会,2016-10-13,8,'豪爽的洒脱
7410664,亲爱的你可知,程响,亲爱的你可知,程响,1770106156,亲爱的你可知,网络歌曲,102289,"程响,大陆女歌星",1,2,6,QADNKZ,0,7.0,7,6.0,1,国语,演唱会,2016-10-13,7,深情
7413238,美妙生活,林宥嘉,美妙生活,林宥嘉,1770182609,美妙生活,经典老歌,107093,"林宥嘉,港台男歌星",2,1,6,MMSH,0,14.0,14,4.0,1,国语,MV,2016-10-13,14,yoga 好听 美妙 美
7413260,桃花运,逍遥,桃花运,逍遥,1774038239,桃花运,网络歌曲,111956,"逍遥,大陆男歌星",1,2,6,THY,0,13.0,13,3.0,1,国语,演唱会,2016-10-13,13,
7132148,榕树下,余天,榕树下,余天,68646,榕树下,经典老歌,113768,"余天,港台男歌星",1,2,6,RSX,0,18.0,18,3.0,1,国语,演唱会,2016-10-13,18,
7416921,往未来飞的客机,郭静,往未来飞的客机,郭静,1770392618,往未来飞的客机,寂寞空灵,103801,"郭静==港台女,港台女歌星",2,1,6,WWLFDKJ,0,13.0,13,7.0,1,国语,MV,2016-10-13,13,好听 女声 往未來飛的客機 好听 流行 友情
7420540,从相爱到分开,山野,,,0,从相爱到分开,心碎伤感,109426,"山野,大陆男歌星",1,2,6,CXADFK,0,7.0,7,6.0,1,国语,演唱会,2016-10-13,7,
7353000,义海豪情,古巨基,义海豪情,华语群星,1769885719,义海豪情,"影视金曲,经典老歌",103624,"古巨基,港台男歌星",2,1,6,YHHQ,0,6.0,6,4.0,1,粤语,MV,2016-10-13,6,喜欢的粤语歌 義海豪情 香港 TVB 粤语   粤语视频
6712789,Cry On My Shoulder,DSDS,Cry on My Shoulder,Deutschland Sucht den Superstar,3320694,Cry On My Shoulder,异国风情,300855,"DSDS,欧美歌星",1,2,6,COMS,0,19.0,19,4.0,1,英语,演唱会,2016-10-13,19,欧美 经典 好听 Cry on My Shoulder 温暖 英文 温情而动
6002736,左边右边,杨培安,左边右边,杨培安,1769025986,左边右边,经典老歌,113101,"杨培安,港台男歌星",1,2,6,ZBYB,0,6.0,6,4.0,1,国语,演唱会,2016-10-13,6,特别喜欢 楊培安 华语 好听 杂辑 好听 我相信
6004181,爸爸的草鞋,张明敏,爸爸的草鞋,张明敏,72900,爸爸的草鞋,经典老歌,114377,"张明敏,港台男歌星",1,2,6,BBDCX,0,11.0,11,5.0,1,国语,演唱会,2016-10-13,11,经典 八十年代 家 励志 父 忧伤
6005261,Fireflies,Owl City,Fireflies,Owl City,1768993657,Fireflies,异国风情,302239,"Owl City,欧美歌星",2,1,6,FIREFLIES,0,8.0,8,9.0,1,英语,MV,2016-10-13,8,轻快 欧美 清新 舒服 很好听，很轻松，很别致 好听
7000212,大家一起叫,罗百吉,大家一起叫,罗百吉,40731,大家一起叫,经典老歌,107848,"罗百吉,港台男歌星",1,2,6,DJYQJ,0,11.0,11,5.0,1,国语,演唱会,2016-10-13,11,
7014094,衣柜里的男人,梁汉文,衣柜里的男人,梁汉文,20021,衣柜里的男人,经典老歌,106712,"梁汉文,港台男歌星",1,2,6,YGLDNR,0,4.0,4,6.0,1,粤语,演唱会,2016-10-13,4,粤语 香港  China 娘炳
7014709,爱情字典,孙燕姿,爱情字典,孙燕姿,143402,爱情字典,经典老歌,110073,"孙燕姿,港台女歌星",1,2,6,AQZD,0,15.0,15,4.0,1,国语,演唱会,2016-10-13,15,深情 女声 华语 我爱 Zi 淡淡的女音
7020350,Superman,曹格,SUPERMAN,曹格,378643,Superman,经典老歌,101410,"曹格,港台男歌星",1,2,6,SUPERMAN,0,9.0,9,8.0,1,国语,演唱会,2016-10-13,9,潮 好磁性 和谐  Pop
7028870,想你想断肠,邓丽君,想你想断肠,邓丽君,1769169304,想你想断肠,经典老歌,102609,"邓丽君,港台女歌星",2,1,6,XNXDC,0,11.0,11,5.0,1,国语,MV,2016-10-13,11,纯音乐
7032023,爱你的最后一天,任贤齐,爱你的最后一天,任贤齐,46719,爱你的最后一天,经典老歌,109277,"任贤齐,港台男歌星",1,2,7,ANDZHYT,0,7.0,7,7.0,1,国语,演唱会,2016-10-13,7,好听 怀旧 冷漠。等待。忧伤。 有感觉 小齐 很好听，很轻松，很别致
7045223,还我真情,谭咏麟,还我真情,谭咏麟,50652,还我真情,经典老歌,110206,"谭咏麟,港台男歌星",1,2,6,HWZQ,0,8.0,8,4.0,1,粤语,演唱会,2016-10-13,8,流行 怀旧 华语 经典老歌 经典 香港男歌手 China
7047670,二楞子,陈小春,二愣子,陈小春,6089,二楞子,经典老歌,102041,"陈小春,港台男歌星",1,2,7,ELZ,0,17.0,17,3.0,1,国语,演唱会,2016-10-13,17,周杰伦  喜欢 恍如隔世 清新 小守 周杰伦作品
7048649,影子,王菲,影子,王菲,147266,影子,经典老歌,110722,"王菲,港台女歌星",2,1,7,YZ,0,9.0,9,2.0,1,国语,MV,2016-10-13,9,好听 经典 一个时代 faye 绝美歌词 Chinese Pop
7103880,哦,周柏豪,哦,周柏豪,397583,哦,经典老歌,115241,"周柏豪,港台男歌星",2,1,7,O,0,1.0,1,1.0,1,粤语,MV,2016-10-13,1,好歌！
7108783,毛主席的恩情比山高比水长,李双江,毛主席的恩情比山高比水长,李双江,18340,毛主席的恩情比山高比水长,"经典老歌,民歌传唱",106332,"李双江,大陆男歌星",1,2,7,MZXDEQBSGBSC,0,10.0,10,12.0,1,国语,演唱会,2016-10-13,10,
7110443,家乡美,汤灿,家乡美,汤灿,144436,家乡美,"经典老歌,民歌传唱",110216,"汤灿,大陆女歌星",1,2,7,JXM,0,5.0,5,3.0,1,国语,演唱会,2016-10-13,5,好听  CHN 赞歌 动人 个性啊 舒缓
7121622,清粼粼水来蓝莹莹的天,郭兰英,清粼粼的水蓝莹莹的天,郭兰英,1772340260,清粼粼水来蓝莹莹的天,民歌传唱,103805,"郭兰英,大陆女歌星",1,2,7,QLLSLLYYDT,0,6.0,6,10.0,1,国语,演唱会,2016-10-13,6,
7126857,英雄寞,郑中基,英雄寞,郑中基,3295615,英雄寞,经典老歌,115132,"郑中基,港台男歌星",1,2,6,YXM,0,10.0,10,3.0,1,国语,演唱会,2016-10-13,10,古风  射雕英雄传 男声 影视 好听 武侠
7130928,大男人,腾格尔,大男人,浮克浮络,1773910477,大男人,"经典老歌,民歌传唱",110358,"腾格尔,大陆男歌星",2,1,7,DNR,0,14.0,14,3.0,1,国语,MV,2016-10-13,14,经典  气魄
7132130,麦霸,花儿乐队,麦霸,花儿乐队,1770435271,麦霸,经典老歌,104592,"花儿乐队,中国组合",1,2,6,MB,0,10.0,10,2.0,1,国语,演唱会,2016-10-13,10,
7305184,单行道,王菲,单行道,王菲,146664,单行道,经典老歌,110722,"王菲,港台女歌星",2,1,6,DXD,0,12.0,12,3.0,1,国语,MV,2016-10-13,12,女声 林夕 伍佰 阿菲 Pop
7307358,是我的海,苏打绿,是我的海,苏打绿,382151,是我的海,经典老歌,109845,"苏打绿,中国组合",2,1,7,SWDH,0,11.0,11,4.0,1,国语,MV,2016-10-13,11,小清新 好听  Sodagreen 苏打
7350647,谁是mvp,潘玮柏,谁是MVP,潘玮柏,45136,谁是mvp,经典老歌,108772,"潘玮柏,港台男歌星",2,1,7,SSMVP,0,6.0,6,5.0,1,国语,MV,2016-10-13,6,节奏 enjoy 华语 中文  MVP
7404309,做你的一半,男才女貌,做你的一半,男才女貌,1769414729,做你的一半,经典老歌,108560,"男才女貌,中国组合",1,2,6,ZNDYB,0,8.0,8,5.0,1,国语,演唱会,2016-10-13,8,好听  合唱 浪漫 喜欢 你的我的
7411688,缘来是你,冷漠,缘来是你,冷漠,1770182708,缘来是你,网络歌曲,105860,"冷漠,大陆男歌星",1,2,6,YLSN,0,9.0,9,4.0,1,国语,演唱会,2016-10-13,9,我喜欢 好听
7650015,爱上草原爱上你,琪琪格,爱上草原爱上你,老猫,1772233543,爱上草原爱上你,草原歌曲,108972,"琪琪格,大陆女歌星",2,1,6,ASCYASN,0,9.0,9,7.0,1,国语,MV,2016-10-13,9,欢乐 甜美 女声 草原神韵 民谣
7413358,恋上外星人,张智霖,恋上外星人,张智霖,1770088494,恋上外星人,经典老歌,114744,"张智霖,港台男歌星",1,2,6,LSWXR,0,2.0,2,5.0,1,粤语,演唱会,2016-10-13,2,粤语  有味道 舒服 Chilam 华语 好听
7651520,三生石三生路,阿兰,,,0,三生石三生路,经典老歌,100782,"阿兰,大陆女歌星",1,2,6,SSSSSL,0,8.0,8,6.0,1,国语,演唱会,2016-10-13,8,
7418500,让心跳停了,蓝又时,让心跳停了,蓝又时,1770268658,让心跳停了,心碎伤感,105741,"蓝又时,港台女歌星",1,2,6,RXTTL,0,8.0,8,5.0,1,国语,演唱会,2016-10-13,8,女声 舒服 华语 安静  感伤 中文
7421257,都是为了爱,门丽,都是为了爱,门丽,1770385204,都是为了爱,甜蜜幸福,108305,"门丽,大陆女歌星",1,2,6,DSWLA,0,4.0,4,5.0,1,国语,演唱会,2016-10-13,4,hhgjhgj
7422928,我不是你最爱的女人,红月,我是不是你最疼爱的人,潘越云,137528,我不是你最爱的女人,心碎伤感,104361,"红月,大陆女歌星",1,2,6,WBSNZADNR,0,1.0,1,9.0,1,国语,演唱会,2016-10-13,1,潘越云 经典 老歌 怀旧 华语 国语 女声
7425016,放弃,星弟,放弃,星弟,1769129226,放弃,心碎伤感,112399,"星弟,大陆男歌星",1,2,6,FQ,0,15.0,15,2.0,1,国语,演唱会,2016-10-13,15,好听 淡淡伤感 11年 喜欢 淡淡伤感 中文 找感觉
7654166,我是否也在你心中,高安 囚鸟,我是否也在你心中,高安,1776177247,我是否也在你心中,"心碎伤感,男女对唱",103361;109164,"高安,大陆男歌星,囚鸟,大陆女歌星",1,2,6,WSFYZNXZ,0,34.0,34,8.0,1,国语,演唱会,2016-10-13,34,
7433271,征服,关喆,征服,关喆,1771351500,征服,经典翻唱,103709,"关喆,大陆男歌星",1,2,6,ZF,0,24.0,24,2.0,1,国语,演唱会,2016-10-13,24,
7009751,天下没有不散的筵席,郑钧,天下没有不散的筵席,郑钧,384110,天下没有不散的筵席,经典老歌,115039,"郑钧,大陆男歌星",1,2,6,TXMYBSDYX,0,17.0,17,9.0,1,国语,演唱会,2016-10-13,17,摇滚 中国摇滚 老歌 好听 也许 ..
7011340,If Everyone Cared,Nickelback,If Everyone Cared,Nickelback,2079579,If Everyone Cared,异国风情,302172,"Nickelback,欧美歌星",1,2,6,IEC,0,4.0,4,3.0,1,英语,演唱会,2016-10-13,4,摇滚 欧美 Rock  nickelback
7013461,冷·暴力,蔡依林,冷 暴力,蔡依林,388172,冷·暴力,经典老歌,101369,"蔡依林,港台女歌星",1,2,6,LBL,0,12.0,12,3.0,1,国语,演唱会,2016-10-13,12,好听 女声 台湾  。 'こばと。 的新歌
7018473,少年,光良 曹格,少年,光良,29564,少年,经典老歌,103734;101410,"光良,港台男歌星,曹格,港台男歌星",1,2,6,SN,0,17.0,17,2.0,1,国语,演唱会,2016-10-13,17,青春  华语 回忆 年少的夏天
7018707,一片天,王识贤,一片天,王识贤,56158,一片天,民歌传唱,110979,"王识贤,港台男歌星",1,2,7,YPT,0,3.0,3,3.0,1,闽南语,演唱会,2016-10-13,3,闽南语 wsx
7022591,哭泣的百合花,孙悦,哭泣的百合花,华语群星,3522129,哭泣的百合花,经典老歌,110107,"孙悦==女,大陆女歌星",1,2,6,KQDBHH,0,13.0,13,6.0,1,国语,演唱会,2016-10-13,13,好听
7029790,我没有骗你,邓丽君,我没有骗你,邓丽君,98705,我没有骗你,经典老歌,102609,"邓丽君,港台女歌星",1,2,7,WMYPN,0,12.0,12,5.0,1,国语,演唱会,2016-10-13,12,鄧麗君
7049220,爱上你这样的女人,张振宇,爱上你这样的女人,张振宇,76256,爱上你这样的女人,经典老歌,114724,"张振宇,大陆男歌星",2,1,7,ASNZYDNR,0,13.0,13,8.0,1,国语,MV,2016-10-13,13,
7109360,我的姑娘在哪里,艾尔肯,我的姑娘在哪里,艾尔肯,506,我的姑娘在哪里,"经典老歌,民歌传唱",100903,"艾尔肯,大陆男歌星",1,2,7,WDGNZNL,0,5.0,5,7.0,1,国语,演唱会,2016-10-13,5,
7200515,梅花三弄之红尘故事,王杰,梅花三弄之红尘故事,王杰,54514,梅花三弄之红尘故事,经典老歌,110804,"王杰,港台男歌星",2,1,6,MHSNZHCGS,0,5.0,5,9.0,1,粤语,MV,2016-10-13,5,经典老歌 华语
7300051,黄,谢霆锋,黄,谢霆锋,61129,黄,经典老歌,112290,"谢霆锋,港台男歌星",2,1,6,H,0,8.0,8,1.0,1,粤语,MV,2016-10-13,8,怀旧  不错 粤语 作词  作曲
7300821,你微笑时好美,谢霆锋,你微笑时好美,谢霆锋,61039,你微笑时好美,经典老歌,112290,"谢霆锋,港台男歌星",2,1,6,NWXSHM,0,7.0,7,6.0,1,国语,MV,2016-10-13,7,好听 好听 感伤 霆锋 经典 岁月
7300891,遇上你是我的缘,阿桑古卡,央金兰泽 - 遇上你是我的缘 (DJ阿福 2017 Remix),DJ阿福,1795927648,遇上你是我的缘,"经典老歌,民歌传唱",100851,"阿桑古卡,大陆男歌星",1,2,6,YSNSWDY,0,17.0,17,7.0,1,国语,演唱会,2016-10-13,17,
7351814,青春无悔,叶蓓 老狼,,,0,青春无悔,"经典老歌,男女对唱",113344;105781,"叶蓓,大陆女歌星,老狼,大陆男歌星",2,1,7,QCWH,0,8.0,8,4.0,1,国语,MV,2016-10-13,8,
7351930,照做,24味,照做,廿四味,3257627,照做,经典老歌,100018,"24味,中国组合",2,1,7,ZZ,0,7.0,7,2.0,1,粤语,MV,2016-10-13,7,说唱 华语 粤语
7407437,梦中的额吉,金悦,梦中的额吉(蒙语),乌达木,1770771692,梦中的额吉,"经典老歌,民歌传唱",105424,"金悦,大陆男歌星",1,2,7,MZDEJ,0,14.0,14,5.0,1,国语,演唱会,2016-10-13,14,乌达木 天籁童声 蒙语 蒙古 民谣 蒙古歌曲 华语
7410616,天地一斗,周杰伦,天地一斗,华语群星,1770042952,天地一斗,经典老歌,115281,"周杰伦,港台男歌星",1,2,6,TDYD,0,10.0,10,4.0,1,国语,演唱会,2016-10-13,10,~(≧▽≦)/~ 好聽 霸气 Rock  JAY
7412313,娜些年华,谢娜,娜些年华,谢娜,1770186102,娜些年华,网络歌曲,112267,"谢娜,大陆女歌星",1,2,6,NXNH,0,8.0,8,4.0,1,国语,演唱会,2016-10-13,8,温暖
7412820,他们,张惠妹,他们,张惠妹,1770153578,他们,经典老歌,114212,"张惠妹,港台女歌星",1,2,6,TM,0,11.0,11,2.0,1,国语,演唱会,2016-10-13,11,好听 轻快 张惠 清新 R&B; 張惠妹
7414654,敬酒不吃,许嵩,敬酒不吃,许嵩,1770110523,敬酒不吃,网络歌曲,112695,"许嵩,大陆男歌星",2,1,6,JJBC,0,9.0,9,4.0,1,国语,MV,2016-10-13,9,轻快 2S '苏格拉没有底 华语 正在听
7025937,小白菜,于文华,小白菜(河北民歌),华语群星,2133716,小白菜,民歌传唱,113724,"于文华,大陆女歌星",1,2,6,XBC,0,6.0,6,3.0,1,国语,演唱会,2016-10-13,6,好听
7428386,天龙八部之宿敌,许嵩,天龙八部之宿敌,许嵩,1770499084,天龙八部之宿敌,寂寞空灵,112695,"许嵩,大陆男歌星",1,2,6,TLBBZSD,0,12.0,12,7.0,1,国语,演唱会,2016-10-13,12,中国风 古风 好听 天龙八部 中國風/古風 2S
7429291,我愿意-中国好声音第一季,褚乔 葛林,,,0,我愿意-中国好声音第一季,经典翻唱,102348;103540,"褚乔,大陆男歌星,葛林,大陆男歌星",1,2,6,WYYZGHSYDYJ,0,31.0,31,11.0,1,国语,演唱会,2016-10-13,31,
7434732,如果云知道-我是歌手第一季,齐秦,,,0,如果云知道-我是歌手第一季,寂寞空灵,108944,"齐秦,港台男歌星",1,2,6,RGYZDWSGSDYJ,0,16.0,16,12.0,1,国语,演唱会,2016-10-13,16,
7435815,那时雨,徐良,那时雨,徐良,1771743913,那时雨,寂寞空灵,112529,"徐良,大陆男歌星",1,2,6,NSY,0,9.0,9,3.0,1,国语,演唱会,2016-10-13,9,1X  节奏大师 中国风 很好听 好听 很好听轻快
6000576,晚秋,李丽霞 陈浩德,晚秋,黑妹,1795896026,晚秋,"经典老歌,男女对唱",106177;101725,"李丽霞,港台女歌星,陈浩德,港台男歌星",2,1,7,WQ,0,8.0,8,2.0,1,粤语,MV,2016-10-13,8,
6003197,唐人街,林宥嘉,唐人街,林宥嘉,1769167649,唐人街,经典老歌,107093,"林宥嘉,港台男歌星",1,2,7,TRJ,0,8.0,8,3.0,1,国语,演唱会,2016-10-13,8,yoga 华语  好听 黄伟文 林宥
7000108,站起来,零点乐队,站起来,零点乐队,183214,站起来,经典老歌,107158,"零点乐队,中国组合",1,2,7,ZQL,0,10.0,10,3.0,1,国语,演唱会,2016-10-13,10,零点
7002102,不倒翁,,오뚜기 (Latin House ver.),Sol.B,1771261048,不倒翁,儿童歌曲,,,1,2,7,BDW,0,7.0,7,3.0,1,国语,演唱会,2016-10-13,7,4minute
7007736,寂寞夜晚,张国荣,寂寞夜晚,张国荣,71666,寂寞夜晚,经典老歌,114158,"张国荣,港台男歌星",1,2,7,JMYW,0,9.0,9,4.0,1,粤语,演唱会,2016-10-13,9,粤语 leslie DC339 翻唱 哥哥 创作人
7011194,你是我的兄弟,傅振辉 高向鹏,你是我的兄弟,傅振辉,25312,你是我的兄弟,民歌传唱,103325;103453,"傅振辉,港台男歌星,高向鹏,港台男歌星",1,2,6,NSWDXD,0,9.0,9,6.0,1,闽南语,演唱会,2016-10-13,9,
7011378,中国军魂,,中国军魂,Mc何韵,1796520724,中国军魂,"经典老歌,民歌传唱",,,1,2,7,ZGJH,0,2.0,2,4.0,1,国语,演唱会,2016-10-13,2,
7019408,那一刻,王滨,,,0,那一刻,经典老歌,110664,"王滨,大陆男歌星",1,2,7,NYK,0,16.0,16,3.0,1,国语,演唱会,2016-10-13,16,
7019602,Waiting For You,胡彦斌,Waiting For You,胡彦斌,381782,Waiting For You,经典老歌,104559,"胡彦斌,大陆男歌星",1,2,6,WFY,0,14.0,14,3.0,1,国语,演唱会,2016-10-13,14,Feel 抒情 好听 胡彥斌 华语 情愁
7019867,忘了谁,谢言,谁哭了,谢霆锋,61347,忘了谁,经典老歌,112310,"谢言,大陆男歌星",1,2,6,WLS,0,12.0,12,3.0,1,国语,演唱会,2016-10-13,12,是天为谁哭了
7028223,梅娘曲,殷秀梅,梅娘曲,殷秀梅,1769477861,梅娘曲,"经典老歌,民歌传唱",113555,"殷秀梅,大陆女歌星",1,2,7,MNQ,0,5.0,5,3.0,1,国语,演唱会,2016-10-13,5,
7028834,Don t Stop,蔡依林,Don't Stop,蔡依林,87937,Don t Stop,经典老歌,101369,"蔡依林,港台女歌星",1,2,6,DS,0,11.0,11,2.0,1,国语,演唱会,2016-10-13,11,舞曲 青春 sr欢快 中文歌 流行 女声
7029002,空城,王菲,空城,王菲,381340,空城,经典老歌,110722,"王菲,港台女歌星",1,2,7,KC,0,22.0,22,2.0,1,国语,演唱会,2016-10-13,22,经典 女声 sis. 清澈
7031508,位置,李圣杰,位置,李圣杰,3539284,位置,经典老歌,106311,"李圣杰,港台男歌星",1,2,6,WZ,0,11.0,11,2.0,1,国语,演唱会,2016-10-13,11,好听 忧伤 好听 听抒情的 清新 Pop
7039649,我们的故事,陶喆,Our Story (Full Version),Tension,189048,我们的故事,经典老歌,110356,"陶喆,港台男歌星",1,2,6,WMDGS,0,7.0,7,5.0,1,国语,演唱会,2016-10-13,7,Tension 男声 好听 华语 好听 长大了 回忆纪念
7043929,恼人的秋风,费翔,恼人的秋风,费翔,11305,恼人的秋风,经典老歌,103155,"费翔,港台男歌星",1,2,7,NRDQF,0,10.0,10,5.0,1,国语,演唱会,2016-10-13,10,华语  男声 好听 小调歌后2 岁月的沉淀 一星
7049234,看穿,何炅,看穿,何炅,374417,看穿,经典老歌,104153,"何炅,大陆男歌星",1,2,7,KC,0,11.0,11,2.0,1,国语,演唱会,2016-10-13,11,中国风  古风 男声  好听 好听
7050235,画皮,岳玉梦,,,0,画皮,经典老歌,113987,"岳玉梦,大陆女歌星",1,2,6,HP,0,12.0,12,2.0,1,国语,演唱会,2016-10-13,12,
7105360,泪海,孟庭苇,泪海,孟庭苇,135573,泪海,经典老歌,108336,"孟庭苇,港台女歌星",2,1,6,LH,0,12.0,12,2.0,1,国语,MV,2016-10-13,12,国语
